id,NUMR_GITE,NOM_GITE,NUMR_CORPS,NOM_CORPS,IDNT_CORPS,CODE_ETAT,ETAT_CORPS,FUS_UTM,ESTN,NORD,NUMR_SNRC,DECV_AN,SUBST_PRIN,SUBST_P2,SUBST_P3,SUBST_P4,SUBST_P5,SUBST_P6,SUBST_P7,SUBST_P8,SUBST_P9,SUBST_P10,SUBST_P11,SUBST_P12,SUBST_SECN,SUBST_S2,SUBST_S3,SUBST_S4,SUBST_S5,SUBST_S6,SUBST_S7,SUBST_S8,SUBST_S9,SUBST_S10,SUBST_S11,SUBST_S12,CODE_TYPL,TYPL,CODE_LIT1,ROCHE_LIT1,CODE_LIT2,ROCHE_LIT2,CODE_LIT3,ROCHE_LIT3,CODE_LIT4,ROCHE_LIT4,CODE_LIT5,ROCHE_LIT5,CODE_LIT6,ROCHE_LIT6,CODE_LIT7,ROCHE_LIT7,CODE_LIT8,ROCHE_LIT8,MINR1,MINR2,MINR3,MINR4,MINR5,MINR6,MINR7,MINR8,MINR9,MINR10,MINR11,MINR12,MINR13,MINR14,MINR15,MINR16,MINR17,MINR18,MINR19,MINR20,MINR21,MINR22,MINR23,MINR24,MINR25,CODE_FORM,DESCR_FORM,CODE_DIST,DESCR_DIST,CODE_IMPR,DESCR_IMPR,CODE_TYPE,DESCR_TYPE,RESS_ESTIM,LIEN_FICHE,CODE_SYMBL,Coord_X,Coord_Y
0,121,Ramsay-Scott,59,Ramsay-Scott,1,P,Indice travaillé,18,535630,5522578,32G15,1936,Au,Cu,Ag,,,,,,,,,,Zn,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R9,,I1H,,I1D,,,,,,,,,,,,TL,Ag,SP,CP,Au,PO,QZ,PY,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MO,Modéré,T,Dans fracture,N,,GMAU_P,-74.504333,49.85456
0,122,Lac Cavan-Nord,60,Lac Cavan-Nord,1,P,Indice travaillé,18,501630,5513578,32G15,1930,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1,,V3A,,S10,,,,,,,,,,,,QZ,Au,PY,,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MJ,Majeur,V,Veine,N,,GMAU_P,-74.977362,49.774668
0,123,Ruisseau Daubrée,61,Ruisseau Daubrée,1,P,Indice travaillé,18,505223,5516154,32G15,1955,,,,,,,,,,,,,Ag,Cu,Ni,Zn,,,,,,,,,600,Minéralisation de sulfures exhalatifs,R1,,V2J,,I2J,,,,,,,,,,,,CC,QZ,SP,Ag,PY,PO,CP,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,IN,Indéterminé,I,Indéterminé,N,,GMAG_P,-74.927425,49.797817
0,124,Kayla,62,Kayla,1,P,Indice travaillé,18,507780,5514518,32G15,1929,Cu,Zn,Ag,,,,,,,,,,Pb,,,,,,,,,,,,630,Sulfures massifs de métaux usuels associés aux roches volcaniques (SMV),V1,,V1B,,S6A,,,,,,,,,,,,QZ,CL,CP,Ag,PO,MS,GL,SP,PY,,,,,,,,,,,,,,,,,LR,Lenticulaire régulier,A,Disséminée à massive,MJ,Majeur,O,Stratification (gîte concordant à la),N,,GMCU_P,-74.891928,49.783075
0,125,Tomiska,63,Tomiska,1,P,Indice travaillé,18,508380,5512078,32G15,1951,Cu,Zn,,,,,,,,,,,Au,Ag,,,,,,,,,,,600,Minéralisation de sulfures exhalatifs,F2,,V1B,,I3A,,,,,,,,,,,,SR,SP,CL,QZ,PY,CP,CB,Au,Ag,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MO,Modéré,O,Stratification (gîte concordant à la),N,,GMCU_P,-74.883646,49.76112
0,126,Mine Springer,64,Mine Springer,1,MF,Mine fermée,18,509980,5515128,32G15,1929,Cu,Au,W,Zn,Ag,,,,,,,,Mo,Pb,,,,,,,,,,,1700,Filon cuprifère,R1A,,I3A,,,,,,,,,,,,,,CL,SE,CC,CP,PO,AS,MG,GL,SW,SP,MO,BO,PY,AC,QZ,,,,,,,,,,,TR,Tabulaire régulier,A,Disséminée à massive,MJ,Majeur,F,Dans faille ou cisaillement,O,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&l=F&entt=GM&alias_table_crit=F4E02&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=64,GMCU_MF,-74.861352,49.788529
0,127,Mine Perry,65,Mine Perry,1,MF,Mine fermée,18,510605,5515328,32G15,1929,Cu,,,,,,,,,,,,Au,Ag,,,,,,,,,,,1700,Filon cuprifère,R9,,I3A,,I4B,,,,,,,,,,,,QZ,HB,SE,CC,BO,CL,SW,CT,BN,SP,GL,CP,Au,Ag,MO,PY,,,,,,,,,,TR,Tabulaire régulier,A,Disséminée à massive,MJ,Majeur,F,Dans faille ou cisaillement,O,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&l=F&entt=GM&alias_table_crit=F4E02&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=65,GMCU_MF,-74.852664,49.790317
0,128,Opémiska Explorers,66,Opémiska Explorers,1,P,Indice travaillé,18,510548,5512241,32G15,1952,Cu,,,,,,,,,,,,Ag,Zn,Au,,,,,,,,,,600,Minéralisation de sulfures exhalatifs,F1,,V1,,,,,,,,,,,,,,CL,FP,QZ,PY,PO,SP,CP,Au,Ag,GP,,,,,,,,,,,,,,,,TR,Tabulaire régulier,M,Massive,IN,Indéterminé,O,Stratification (gîte concordant à la),N,,GMCU_P,-74.853539,49.762552
0,129,Mine Robitaille,67,Mine Robitaille,1,MF,Mine fermée,18,511880,5516103,32G15,1929,Cu,,,,,,,,,,,,Ag,Au,As,Co,Pb,,,,,,,,1700,Filon cuprifère,R9,,I3A,,I4B,,,,,,,,,,,,QZ,CL,CC,SE,GL,CT,BN,SP,CP,Au,Ag,MO,SW,VL,,,,,,,,,,,,LR,Lenticulaire régulier,A,Disséminée à massive,IN,Indéterminé,F,Dans faille ou cisaillement,O,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&l=F&entt=GM&alias_table_crit=F4E02&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=67,GMCU_MF,-74.834927,49.797264
0,130,Mine Cooke,68,Mine Cooke,1,MF,Mine fermée,18,513108,5515117,32G15,1968,Cu,Au,Zn,,,,,,,,,,Ag,W,Pb,,,,,,,,,,1700,Filon cuprifère,R1,,I3A,,V1,,,,,,,,,,,,QZ,CL,CP,PY,PO,SP,Au,CB,Ag,,,,,,,,,,,,,,,,,LR,Lenticulaire régulier,A,Disséminée à massive,MJ,Majeur,T,Dans fracture,O,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&l=F&entt=GM&alias_table_crit=F4E02&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=68,GMCU_MF,-74.817897,49.78837
0,131,Chibougamau Copper,69,Chibougamau Copper,1,P,Indice travaillé,18,513630,5515733,32G15,1956,Cu,Ag,Au,Zn,Pb,,,,,,,,Mo,,,,,,,,,,,,1700,Filon cuprifère,R9,,I3A,,I2J,,V1,,,,,,,,,,CC,QZ,CL,MO,Au,Ag,CE,PY,PO,CP,SP,GL,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MJ,Majeur,T,Dans fracture,O,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&l=F&entt=GM&alias_table_crit=F4E02&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=69,GMCU_P,-74.810623,49.793898
0,132,Olympia,70,Olympia,1,P,Indice travaillé,18,517345,5518452,32G15,1972,Zn,Pb,,,,,,,,,,,Cu,,,,,,,,,,,,630,Sulfures massifs de métaux usuels associés aux roches volcaniques (SMV),V,,V,,,,,,,,,,,,,,GP,SP,GL,PY,PO,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,N,Inconnue,IN,Indéterminé,O,Stratification (gîte concordant à la),N,,GMZN_P,-74.758886,49.818258
0,133,Lingside-Touchdown,71,Lingside-Touchdown,1,P,Indice travaillé,18,517378,5514965,32G15,1955,Au,Ag,Zn,Cu,Pb,,,,,,,,,,,,,,,,,,,,1700,Filon cuprifère,R1,,R1,,V3,,V3B,,I1,,,,,,,,QZ,CC,CL,SR,PO,GL,PY,CP,SP,AS,MG,HM,,,,,,,,,,,,,,LR,Lenticulaire régulier,A,Disséminée à massive,MJ,Majeur,F,Dans faille ou cisaillement,O,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&l=F&entt=GM&alias_table_crit=F4E02&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=71,GMAU_P,-74.758583,49.786894
0,134,Purdex-Lac Laura,72,Purdex-Lac Laura,1,P,Indice travaillé,18,518480,5512278,32G15,1956,Au,,,,,,,,,,,,Cu,,,,,,,,,,,,600,Minéralisation de sulfures exhalatifs,V1,,V1B,,,,,,,,,,,,,,GP,PY,CP,,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,A,Disséminée à massive,IN,Indéterminé,O,Stratification (gîte concordant à la),N,,GMAU_P,-74.743402,49.762693
0,135,Ruisseau à la Loutre,73,Ruisseau à la Loutre,1,P,Indice travaillé,18,517954,5517076,32G15,1956,Zn,Au,Pb,Cu,,,,,,,,,Ag,,,,,,,,,,,,630,Sulfures massifs de métaux usuels associés aux roches volcaniques (SMV),S11,,V1,,S6,,,,,,,,,,,,QZ,GP,CL,FP,PO,CP,SP,GL,MG,PY,,,,,,,,,,,,,,,,TR,Tabulaire régulier,A,Disséminée à massive,IN,Indéterminé,O,Stratification (gîte concordant à la),N,,GMZN_P,-74.750484,49.805864
0,136,Lac Laura-Est,74,Lac Laura-Est,1,P,Indice travaillé,18,519779,5513882,32G15,1953,Cu,,,,,,,,,,,,,,,,,,,,,,,,600,Minéralisation de sulfures exhalatifs,M8,,M8,,,,,,,,,,,,,,CL,QZ,PG,SR,PY,CP,PO,GP,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,A,Disséminée à massive,IN,Indéterminé,O,Stratification (gîte concordant à la),N,,GMCU_P,-74.725284,49.777079
0,137,Chavigny,75,Chavigny,1,P,Indice travaillé,18,528080,5516828,32G15,1935,Zn,Au,,,,,,,,,,,Ag,Cu,,,,,,,,,,,1512,"Minéralisation aurifère épithermale, de type neutre (à basse fugacité de soufre)",F2,,I2J,,I3A,,,,,,,,,,,,CL,QZ,CP,SP,CB,Au,SR,PY,Ag,,,,,,,,,,,,,,,,,LI,Lenticulaire irrégulier,A,Disséminée à massive,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMZN_P,-74.609778,49.803245
0,138,Lac Ledden-Ouest,76,Lac Ledden-Ouest,1,P,Indice travaillé,18,531956,5512585,32G15,1958,Cu,Au,,,,,,,,,,,,,,,,,,,,,,,1700,Filon cuprifère,R2,,I1B,,V2J,,,,,,,,,,,,EP,CL,QZ,FP,HM,Au,CP,PY,MG,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MJ,Majeur,T,Dans fracture,N,,GMCU_P,-74.556264,49.764889
0,139,Claims Smith,77,Claims Smith,1,P,Indice travaillé,18,533480,5517678,32G15,1936,Au,Cu,,,,,,,,,,,Ag,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1,,I3G,,I2I,,,,,,,,,,,,TL,QZ,PY,Au,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MO,Modéré,V,Veine,N,,GMAU_P,-74.534664,49.810613
0,140,Lac David-Sud-Route,78,Lac David-Sud-Route,1,P,Indice travaillé,18,534280,5516628,32G15,1955,Cu,Au,,,,,,,,,,,Mo,Ag,,,,,,,,,,,1700,Filon cuprifère,R1,,I3A,,V2J,,I2I,,I1D,,,,,,,,CL,AM,QZ,CP,PO,CU,PY,Au,OF,BN,,,,,,,,,,,,,,,,LR,Lenticulaire régulier,A,Disséminée à massive,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMCU_P,-74.523638,49.801124
0,141,Cuvier-Barlow-Zinc,79,Cuvier-Barlow-Zinc,1,I,"Indice, aucun travail",18,522180,5528118,32G15,1979,Zn,,,,,,,,,,,,Cu,,,,,,,,,,,,630,Sulfures massifs de métaux usuels associés aux roches volcaniques (SMV),F2,,V1,,I4,,I3A,,,,,,,,,,QZ,SP,CP,PY,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,A,Disséminée à massive,IN,Indéterminé,O,Stratification (gîte concordant à la),N,,GMZN_I,-74.691121,49.905036
0,142,Selco-Scott,80,Selco-Scott,1,G,Gîte,18,525620,5522778,32G15,1976,Zn,Ag,Cu,Au,,,,,,,,,,,,,,,,,,,,,630,Sulfures massifs de métaux usuels associés aux roches volcaniques (SMV),F1,,I2J,,I1,,V1B,,,,,,,,,,CL,QZ,SP,Ag,GL,Au,CP,MG,PY,,,,,,,,,,,,,,,,,LR,Lenticulaire régulier,M,Massive,IN,Indéterminé,O,Stratification (gîte concordant à la),O,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&l=F&entt=GM&alias_table_crit=F4E02&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=80,GMZN_G,-74.64357,49.85687
0,143,Route L-209-S,81,Route L-209-S,1,I,"Indice, aucun travail",18,525420,5513079,32G15,1979,Ag,,,,,,,,,,,,Cu,Au,Zn,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1A,,I1D,,V,,,,,,,,,,,,CB,SR,QZ,FC,CP,MG,PY,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,N,Inconnue,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAG_I,-74.646988,49.769644
0,144,Mont Springer,82,Mont Springer,1,P,Indice travaillé,18,513804,5517106,32G15,1980,Cu,Au,,,,,,,,,,,Ag,,,,,,,,,,,,1700,Filon cuprifère,R1,,I3A,,,,,,,,,,,,,,PO,CP,,,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,U,Veinule,IN,Indéterminé,V,Veine,N,,GMCU_P,-74.808157,49.806244
0,145,Croteau-Est,83,Croteau-Est,1,P,Indice travaillé,18,530780,5536648,32G15,1934,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1A,,V3B,,V3B,,V2,,,,,,,,,,TL,CB,AK,CC,CL,EP,QZ,MG,Au,PY,CP,HM,,,,,,,,,,,,,,TR,Tabulaire régulier,U,Veinule,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_P,-74.570679,49.981373
0,146,Tadd,84,Tadd,1,P,Indice travaillé,18,527390,5536868,32G15,1980,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1A,,I2J,,V1D,,,,,,,,,,,,TL,FC,EP,QZ,CL,CP,HM,MG,Au,PY,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_P,-74.617946,49.983517
0,147,Lac Noel-SO,85,Lac Noël-SO,1,I,"Indice, aucun travail",18,526737,5531152,32G15,1984,Au,,,,,,,,,,,,Ag,,,,,,,,,,,,9999,Minéralisation de type indéterminé,R9,,I3E,,,,,,,,,,,,,,Au,,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,I,Indéterminé,N,,GMAU_I,-74.627451,49.932137
0,148,Springer-Nord,86,Springer-Nord,1,I,"Indice, aucun travail",18,509330,5516878,32G15,,Au,,,,,,,,,,,,,,,,,,,,,,,,9999,Minéralisation de type indéterminé,R9,,I3A,,,,,,,,,,,,,,Au,,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,F,Dans faille ou cisaillement,N,,GMAU_I,-74.87034,49.804279
0,149,Bourbeau West 1 et 2,87,Bourbeau West 1 et 2,1,I,"Indice, aucun travail",18,503330,5516628,32G15,,Au,,,,,,,,,,,,As,,,,,,,,,,,,9999,Minéralisation de type indéterminé,R1,,I3A,,,,,,,,,,,,,,CB,FC,Au,,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,N,Inconnue,IN,Indéterminé,I,Indéterminé,N,,GMAU_I,-74.953725,49.802094
0,150,Asselin,88,Asselin,1,I,"Indice, aucun travail",18,535550,5538078,32G15,1982,Au,,,,,,,,,,,,,,,,,,,,,,,,9999,Minéralisation de type indéterminé,I3A,,I4I,,,,,,,,,,,,,,PY,PO,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,F,Dans faille ou cisaillement,N,,GMAU_I,-74.504017,49.993969
0,151,Lac Dulieux,89,Lac Dulieux,1,P,Indice travaillé,18,531980,5517378,32G15,1988,Zn,Cu,Au,,,,,,,,,,Ag,,,,,,,,,,,,1512,"Minéralisation aurifère épithermale, de type neutre (à basse fugacité de soufre)",R1A,,I2J,,I2J,,I1D,,,,,,,,,,AK,FC,QZ,CB,PY,SP,CP,,,,,,,,,,,,,,,,,,,LR,Lenticulaire régulier,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMZN_P,-74.555537,49.807997
0,152,Lac Barlow,90,Lac Barlow,1,P,Indice travaillé,18,520480,5532478,32G15,1989,Au,,,,,,,,,,,,Ag,As,,,,,,,,,,,9999,Minéralisation de type indéterminé,R1,,V3,,,,,,,,,,,,,,EP,CL,AS,PY,CP,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_P,-74.714564,49.944311
0,153,Ruisseau Laura,91,Ruisseau Laura,1,P,Indice travaillé,18,515771,5514615,32G15,,Au,Zn,Cu,,,,,,,,,,Ag,,,,,,,,,,,,9999,Minéralisation de type indéterminé,R1A,,I3A,,V1D,,,,,,,,,,,,CL,SP,CP,PY,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,U,Veinule,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_P,-74.780922,49.78379
0,154,Lac Hook-NE,92,Lac Hook-NE,1,I,"Indice, aucun travail",18,505430,5535628,32G15,,Au,,,,,,,,,,,,Cu,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1,,I3A,,,,,,,,,,,,,,QZ,CC,PY,CP,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,IN,Indéterminé,V,Veine,N,,GMAU_I,-74.924275,49.972969
0,155,Lac Fleury-Sud,93,Lac Fleury-Sud,1,P,Indice travaillé,18,523878,5523073,32G15,1990,Cu,Zn,Ag,Pb,Au,,,,,,,,,,,,,,,,,,,,630,Sulfures massifs de métaux usuels associés aux roches volcaniques (SMV),R1A,,F1,,V3B,,V1B,,,,,,,,,,GR,QZ,MG,CP,SP,PO,PY,CP,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,A,Disséminée à massive,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMCU_P,-74.667787,49.859596
0,156,Ouje-Bougamau,94,Ouje-Bougamau,1,I,"Indice, aucun travail",18,512127,5530593,32G15,1991,Cu,Zn,,,,,,,,,,,,,,,,,,,,,,,1700,Filon cuprifère,R1A,,I4I,,V,,,,,,,,,,,,MG,PO,PY,CP,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,M,Massive,IN,Indéterminé,F,Dans faille ou cisaillement,N,,GMCU_I,-74.831041,49.927585
0,157,Boulder Shear (Cuvier-Est),95,Boulder Shear (Cuvier-Est),1,P,Indice travaillé,18,521280,5531991,32G15,1991,Au,Zn,,,,,,,,,,,As,Cu,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1A,,V3B,,I3A,,V1,,S10J,,,,,,,,CB,QZ,PY,AS,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,O,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&l=F&entt=GM&alias_table_crit=F4E02&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=95,GMAU_P,-74.703441,49.939903
0,158,Cuvier-CE-92-30,96,Cuvier-CE-92-30,1,I,"Indice, aucun travail",18,518879,5533013,32G15,1992,Au,,,,,,,,,,,,As,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1,,V3B,,,,,,,,,,,,,,CB,QZ,GP,PY,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,IN,Indéterminé,V,Veine,N,,GMAU_I,-74.736851,49.949175
0,159,CE-92-37(Cuvier Est),97,CE-92-37 (Cuvier Est),1,I,"Indice, aucun travail",18,519984,5533990,32G15,1992,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1A,,I3A,,I3A,,V,,,,,,,,,,QZ,PY,,,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,IN,Indéterminé,V,Veine,N,,GMAU_I,-74.721398,49.957927
0,160,Senneville,98,Senneville,1,P,Indice travaillé,18,534818,5516103,32G15,1991,Cu,,,,,,,,,,,,Au,Ag,,,,,,,,,,,1700,Filon cuprifère,R1A,,I3A,,I3G,,,,,,,,,,,,PY,CP,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMCU_P,-74.51621,49.796371
0,161,Lac Opémisca (M-94-07),99,Lac Opémisca (M-94-07),1,I,"Indice, aucun travail",18,510033,5532297,32G15,1994,Zn,,,,,,,,,,,,Cu,Ag,,,,,,,,,,,630,Sulfures massifs de métaux usuels associés aux roches volcaniques (SMV),F1,,S6A,,V2J,,I3A,,,,,,,,,,SP,PO,CP,,,,,,,,,,,,,,,,,,,,,,,TI,Tabulaire irrégulier,M,Massive,IN,Indéterminé,O,Stratification (gîte concordant à la),N,,GMZN_I,-74.860171,49.94295
0,162,Bearmac (BM-I),100,Bearmac (BM-I),1,P,Indice travaillé,18,530033,5515108,32G15,1991,Au,,,,,,,,,,,,Cu,Ag,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1,,M8,,I2J,,I2I,,,,,,,,,,CB,CL,MI,QZ,FC,TL,PY,CP,,,,,,,,,,,,,,,,,,TI,Tabulaire irrégulier,I,Irrégulière,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_P,-74.582771,49.787681
0,163,BM-II,101,BM-II,1,P,Indice travaillé,18,531311,5516059,32G15,1993,Au,Cu,Ag,,,,,,,,,,,,,,,,,,,,,,1512,"Minéralisation aurifère épithermale, de type neutre (à basse fugacité de soufre)",R1,,M8,,I2I,,I1D,,,,,,,,,,CL,CB,QZ,PY,CP,,,,,,,,,,,,,,,,,,,,,TI,Tabulaire irrégulier,I,Irrégulière,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_P,-74.564941,49.796169
0,164,Bérubé-Senneville,102,Bérubé-Senneville,1,P,Indice travaillé,18,529579,5514373,32G15,1995,Au,,,,,,,,,,,,Cu,,,,,,,,,,,,1900,Minéralisation associée aux intrusions porphyriques,V1,,M8,,I2I,,I1D,,,,,,,,,,QZ,CC,CL,SR,MO,CP,PY,,,,,,,,,,,,,,,,,,,LI,Lenticulaire irrégulier,I,Irrégulière,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_P,-74.589134,49.781092
0,165,Beaver-Lévy,103,Beaver-Lévy,1,P,Indice travaillé,18,512395,5515718,32G15,1994,Cu,Au,Ag,Zn,Pb,W,Co,,,,,,Ni,,,,,,,,,,,,1700,Filon cuprifère,R1,,I4B,,V1,,,,,,,,,,,,CC,CL,FK,SE,BO,AC,AX,QZ,PY,PO,GL,MO,AS,LN,CE,PD,NS,NA,Au,MG,SW,IM,RL,HM,CP,TR,Tabulaire régulier,A,Disséminée à massive,MJ,Majeur,T,Dans fracture,N,,GMCU_P,-74.827783,49.79379
0,166,Ex-In 627505,104,Ex-In 627505,1,I,"Indice, aucun travail",18,503771,5512219,32G15,1996,,,,,,,,,,,,,Ag,Zn,Cu,Au,Pb,,,,,,,,9999,Minéralisation de type indéterminé,R1,,V3B,,,,,,,,,,,,,,CC,PY,PO,CP,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,IN,Indéterminé,V,Veine,N,,GMAG_I,-74.947639,49.762435
0,167,Ouje-Bou/M-97-7,105,Ouje-Bou/M-97-7,1,I,"Indice, aucun travail",18,508536,5534084,32G15,1997,Zn,,,,,,,,,,,,Cu,,,,,,,,,,,,9999,Minéralisation de type indéterminé,F2,,S1,,V2J,,I1,,,,,,,,,,PY,CP,PO,SP,,,,,,,,,,,,,,,,,,,,,,LR,Lenticulaire régulier,A,Disséminée à massive,IN,Indéterminé,F,Dans faille ou cisaillement,N,,GMZN_I,-74.880995,49.959046
0,168,Lac Simon,106,Lac Simon,1,I,"Indice, aucun travail",18,528640,5517686,32G15,1994,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1,,I2J,,I2F,,,,,,,,,,,,CL,QZ,TL,PY,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,IN,Indéterminé,T,Dans fracture,N,,GMAU_I,-74.601933,49.810936
0,169,Barlow,107,Barlow,1,I,"Indice, aucun travail",18,522248,5531694,32G15,1995,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1,,V2,,V3B,,,,,,,,,,,,CC,SR,QZ,AS,GP,PY,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_I,-74.689968,49.937196
0,170,Scott-Lac Goudreau,108,Scott-Lac Goudreau,1,I,"Indice, aucun travail",18,527292,5512745,32G15,1999,,,,,,,,,,,,,Ag,Au,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1A,,I1D,,I2I,,,,,,,,,,,,TL,CB,QZ,CP,PY,MG,,,,,,,,,,,,,,,,,,,,IN,Inconnue,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAG_I,-74.621015,49.766558
0,171,Leclerc-Opémisca,109,Leclerc-Opémisca,1,I,"Indice, aucun travail",18,509030,5536528,32G15,1999,Zn,,,,,,,,,,,,Cu,Ag,,,,,,,,,,,600,Minéralisation de sulfures exhalatifs,V1,,V1,,,,,,,,,,,,,,CC,PY,SP,PO,GP,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,IN,Indéterminé,O,Stratification (gîte concordant à la),N,,GMZN_I,-74.87405,49.98102
